trial_id,model,bias,surface,condition,temperature,gain_value,loss_value,price_value,prompt,raw_response,parsed_choice,parse_failed,latency_ms,retry_count,timestamp
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__048,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,755,0,2026-04-29T13:59:59.548153+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__049,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,885,0,2026-04-29T14:00:00.534819+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__000,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,748,0,2026-04-29T14:00:01.384723+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__001,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,883,0,2026-04-29T14:00:02.370553+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__002,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,1173,0,2026-04-29T14:00:03.646066+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__003,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,743,0,2026-04-29T14:00:04.490627+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__004,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,576,0,2026-04-29T14:00:05.168037+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__005,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,673,0,2026-04-29T14:00:05.942719+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__006,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,950,0,2026-04-29T14:00:06.993726+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__007,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,615,0,2026-04-29T14:00:07.710448+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__008,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,886,0,2026-04-29T14:00:08.698485+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__009,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,615,0,2026-04-29T14:00:09.415192+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__010,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,614,0,2026-04-29T14:00:10.130513+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__011,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,1747,0,2026-04-29T14:00:11.979861+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__012,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,602,0,2026-04-29T14:00:12.683812+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__013,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,896,0,2026-04-29T14:00:13.680560+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__014,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,613,0,2026-04-29T14:00:14.394819+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__015,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,718,0,2026-04-29T14:00:15.214339+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__016,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,732,0,2026-04-29T14:00:16.048031+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__017,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,602,0,2026-04-29T14:00:16.751142+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__018,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,615,0,2026-04-29T14:00:17.467508+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__019,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,604,0,2026-04-29T14:00:18.173187+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__020,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,902,0,2026-04-29T14:00:19.176234+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__021,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,882,0,2026-04-29T14:00:20.159504+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__022,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,719,0,2026-04-29T14:00:20.979546+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__023,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,993,0,2026-04-29T14:00:22.075145+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__024,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,712,0,2026-04-29T14:00:22.888732+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__025,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,620,0,2026-04-29T14:00:23.610864+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__026,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,763,0,2026-04-29T14:00:24.475259+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__027,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,731,0,2026-04-29T14:00:25.307388+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__028,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,682,0,2026-04-29T14:00:26.090931+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__029,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,725,0,2026-04-29T14:00:26.917632+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__030,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,548,0,2026-04-29T14:00:27.566640+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__031,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,637,0,2026-04-29T14:00:28.305355+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__032,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,607,0,2026-04-29T14:00:29.013552+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__033,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,859,0,2026-04-29T14:00:29.973507+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__034,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,778,0,2026-04-29T14:00:30.853480+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__035,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,788,0,2026-04-29T14:00:31.742445+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__036,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,763,0,2026-04-29T14:00:32.606672+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__037,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,659,0,2026-04-29T14:00:33.367313+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__038,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,731,0,2026-04-29T14:00:34.200242+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__039,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,581,0,2026-04-29T14:00:34.882428+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__040,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,764,0,2026-04-29T14:00:35.748204+00:00
gpt-4o-mini__status_quo__canonical__no_default_switch_first__t07__041,gpt-4o-mini,status_quo,canonical,no_default_switch_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,582,0,2026-04-29T14:00:36.432048+00:00
