trial_id,model,bias,surface,condition,temperature,gain_value,loss_value,price_value,prompt,raw_response,parsed_choice,parse_failed,timestamp
gemma3:4b__certainty_effect__canonical__allais_pair__t07__015,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:23:00.722243+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__016,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:23:03.901678+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__017,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:23:06.974060+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__018,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:23:10.103337+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__019,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:23:13.165289+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__020,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:23:16.198623+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__021,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:23:19.327359+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__022,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:23:22.392230+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__023,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:23:25.587310+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__024,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:23:28.638664+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__025,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:23:31.767107+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__026,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:23:34.827120+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__027,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:23:38.019245+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__028,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:23:41.078156+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__029,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:23:44.236253+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__030,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:23:47.290746+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__031,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:23:50.452407+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__032,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:23:53.522779+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__033,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:23:56.687777+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__034,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:23:59.878080+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__035,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:24:02.952515+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__036,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:24:06.072345+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__037,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:24:09.150399+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__038,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:24:12.336675+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__039,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:24:15.380646+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__040,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:24:18.511443+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__041,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:24:21.582962+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__042,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:24:24.609035+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__043,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:24:27.776079+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__044,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:24:30.840622+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__045,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:24:33.974619+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__046,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:24:37.043517+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__047,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:24:40.242984+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__048,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:24:43.442605+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__049,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:24:46.479254+00:00
gemma3:4b__certainty_effect__novel__allais_pair__t07__000,gemma3:4b,certainty_effect,novel,allais_pair,0.7,,,,"Choice 1:
A: 4000 energy credits at 80%
B: 3000 energy credits certain

Choice 2:
A: 4000 energy credits at 20%
B: 3000 energy credits at 25%

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: B)","(Choice1: B, Choice2: B)",False,2026-04-29T09:24:50.155303+00:00
gemma3:4b__certainty_effect__novel__allais_pair__t07__001,gemma3:4b,certainty_effect,novel,allais_pair,0.7,,,,"Choice 1:
A: 4000 energy credits at 80%
B: 3000 energy credits certain

Choice 2:
A: 4000 energy credits at 20%
B: 3000 energy credits at 25%

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: B)","(Choice1: B, Choice2: B)",False,2026-04-29T09:24:53.204812+00:00
gemma3:4b__certainty_effect__novel__allais_pair__t07__002,gemma3:4b,certainty_effect,novel,allais_pair,0.7,,,,"Choice 1:
A: 4000 energy credits at 80%
B: 3000 energy credits certain

Choice 2:
A: 4000 energy credits at 20%
B: 3000 energy credits at 25%

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: B)","(Choice1: B, Choice2: B)",False,2026-04-29T09:24:56.249780+00:00
gemma3:4b__certainty_effect__novel__allais_pair__t07__003,gemma3:4b,certainty_effect,novel,allais_pair,0.7,,,,"Choice 1:
A: 4000 energy credits at 80%
B: 3000 energy credits certain

Choice 2:
A: 4000 energy credits at 20%
B: 3000 energy credits at 25%

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: B)","(Choice1: B, Choice2: B)",False,2026-04-29T09:24:59.265602+00:00
