trial_id,model,bias,surface,condition,temperature,gain_value,loss_value,price_value,prompt,raw_response,parsed_choice,parse_failed,timestamp
gemma3:4b__status_quo__novel__default_stay_first__t03__000,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:14:39.792031+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__001,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:14:42.428294+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__002,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:14:45.062099+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__003,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:14:47.645673+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__004,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:14:50.247592+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__005,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:14:52.848575+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__006,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:14:55.459486+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__007,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:14:58.070961+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__008,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:15:00.675930+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__009,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:15:03.285608+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__010,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:15:05.900319+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__011,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:15:08.495657+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__012,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:15:11.105512+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__013,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:15:13.714610+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__014,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:15:16.323898+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__015,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:15:18.872893+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__016,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:15:21.506163+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__017,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:15:24.132855+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__018,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:15:26.754434+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__019,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:15:29.358670+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__020,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:15:31.978596+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__021,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:15:34.587321+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__022,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:15:37.198111+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__023,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:15:39.800485+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__024,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:15:42.399629+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__025,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:15:44.956090+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__026,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:15:47.581071+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__027,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:15:50.206910+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__028,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:15:52.829070+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__029,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:15:55.413211+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__030,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:15:57.993701+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__031,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:16:00.621051+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__032,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:16:03.246482+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__033,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:16:05.854523+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__034,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:16:08.465005+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__035,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:16:11.087041+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__036,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:16:13.697519+00:00
gemma3:4b__status_quo__novel__default_stay_first__t03__037,gemma3:4b,status_quo,novel,default_stay_first,0.3,,,,"Your system uses Configuration A.
Both configurations perform identically.
Configuration A is currently active.

Option A: Stay with Configuration A
Option B: Switch to Configuration B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:16:16.303597+00:00
